season,date,team1,team2,odds1,oddsX,odds2
2011-2012,20111031,EDM,STL,2.55,4.05,2.55
2011-2012,20111101,NYR,SJS,2.80,4.10,2.35
2011-2012,20111101,FLA,WPG,2.10,4.20,3.25
2011-2012,20111101,CHI,NSH,2.04,4.20,3.50
2011-2012,20111102,BOS,OTT,1.90,4.30,3.75
2011-2012,20111102,CAR,TBL,2.50,4.05,2.60
2011-2012,20111102,WSH,ANA,1.95,4.40,3.60
2011-2012,20111102,DET,MIN,1.85,4.45,3.90
2011-2012,20111102,CGY,VAN,2.89,4.00,2.35
2011-2012,20111103,BUF,PHI,2.30,4.20,2.89
2011-2012,20111103,NJD,TOR,2.29,4.20,2.95
2011-2012,20111103,COL,PHX,2.40,4.05,2.70
2011-2012,20111104,NYI,WPG,2.16,4.20,3.00
2011-2012,20111104,NYR,ANA,2.29,4.10,2.80
2011-2012,20111104,PHI,NJD,2.05,4.20,3.40
2011-2012,20111104,CBJ,TOR,2.45,4.00,2.79
2011-2012,20111104,FLA,CHI,2.90,4.20,2.25
2011-2012,20111104,DET,CGY,1.90,4.40,3.55
2011-2012,20111104,MIN,VAN,3.20,4.10,2.25
2011-2012,20111104,PHX,NSH,2.75,3.95,2.55
2011-2012,20111104,LAK,EDM,1.95,4.25,3.50
2011-2012,20111104,SJS,PIT,2.20,4.20,3.00
2011-2012,20111105,CAR,WSH,2.90,4.20,2.30
2011-2012,20111105,BUF,CGY,1.91,4.35,3.75
2011-2012,20111105,OTT,MTL,2.65,4.05,2.55
2011-2012,20111105,TBL,CHI,2.45,4.05,2.70
2011-2012,20111105,STL,VAN,2.60,4.05,2.50
2011-2012,20111105,DAL,COL,2.38,4.20,2.85
2011-2012,20111106,TOR,BOS,2.70,4.00,2.55
2011-2012,20111106,OTT,BUF,2.89,4.10,2.35
2011-2012,20111106,NJD,WPG,2.10,4.20,3.30
2011-2012,20111106,NYI,WSH,3.00,4.33,2.20
2011-2012,20111106,NYR,MTL,2.20,4.33,3.20
2011-2012,20111106,PHI,CBJ,1.90,4.45,4.00
2011-2012,20111106,DET,ANA,2.06,4.20,3.25
2011-2012,20111106,MIN,STL,2.40,4.00,2.80
2011-2012,20111106,PHX,EDM,2.29,4.05,2.90
2011-2012,20111106,LAK,PIT,2.45,4.00,2.75
2011-2012,20111106,SJS,NSH,2.04,4.33,3.30
2011-2012,20111106,CAR,DAL,2.40,4.33,2.65
2011-2012,20111106,FLA,TBL,2.50,4.33,2.54
2011-2012,20111107,NYR,WPG,1.92,4.35,3.75
2011-2012,20111107,CHI,VAN,2.29,4.20,2.85
2011-2012,20111107,COL,CGY,2.50,4.10,2.70
2011-2012,20111108,BOS,NYI,1.91,4.35,3.80
2011-2012,20111108,SJS,LAK,2.20,4.20,3.00
2011-2012,20111109,BUF,WPG,1.78,4.60,4.15
2011-2012,20111109,TOR,FLA,2.30,4.05,2.85
2011-2012,20111109,WSH,DAL,2.00,4.33,3.35
2011-2012,20111109,NJD,CAR,2.39,4.10,2.85
2011-2012,20111109,MTL,EDM,2.25,4.20,3.10
2011-2012,20111109,DET,COL,1.97,4.30,3.39
2011-2012,20111109,STL,CHI,2.60,4.05,2.48
2011-2012,20111109,CGY,MIN,2.35,4.20,2.95
2011-2012,20111109,LAK,NSH,2.35,4.20,2.85
2011-2012,20111110,OTT,NYR,2.79,4.10,2.45
2011-2012,20111110,TBL,PHI,2.70,4.33,2.55
2011-2012,20111110,ANA,NSH,2.45,4.00,2.72
2011-2012,20111111,BOS,EDM,1.95,4.33,3.60
2011-2012,20111111,CBJ,CHI,3.20,4.50,2.10
2011-2012,20111111,STL,TOR,2.02,4.20,3.40
2011-2012,20111111,WPG,FLA,2.64,4.33,2.50
2011-2012,20111111,COL,NYI,2.29,4.10,2.80
2011-2012,20111111,PHX,MTL,2.26,4.20,2.90
2011-2012,20111111,LAK,VAN,2.54,4.00,2.60
2011-2012,20111111,SJS,MIN,1.95,4.20,3.60
2011-2012,20111112,NJD,WSH,3.00,4.15,2.29
2011-2012,20111112,NYR,CAR,2.15,4.20,3.25
2011-2012,20111112,PIT,DAL,2.22,4.20,3.00
2011-2012,20111112,BUF,OTT,1.85,4.40,3.75
2011-2012,20111112,DET,EDM,1.95,4.20,3.75
2011-2012,20111112,CHI,CGY,2.05,4.33,3.30
2011-2012,20111112,ANA,VAN,2.65,4.05,2.40
2011-2012,20111113,BOS,BUF,2.15,4.20,3.15
2011-2012,20111113,TOR,OTT,2.15,4.20,3.25
2011-2012,20111113,WSH,NJD,1.85,4.40,4.00
2011-2012,20111113,CAR,PIT,2.90,4.10,2.30
2011-2012,20111113,DET,DAL,2.01,4.20,3.39
2011-2012,20111113,CBJ,WPG,2.40,4.10,2.70
2011-2012,20111113,NSH,MTL,2.05,4.25,3.29
2011-2012,20111113,STL,TBL,2.30,4.20,2.89
2011-2012,20111113,COL,CGY,2.35,4.20,2.79
2011-2012,20111113,LAK,MIN,2.15,4.35,3.29
2011-2012,20111113,SJS,PHX,1.92,4.30,3.60
2011-2012,20111113,FLA,PHI,2.79,4.10,2.40
2011-2012,20111114,CHI,EDM,1.95,4.30,3.50
2011-2012,20111114,ANA,MIN,2.20,4.20,3.20
2011-2012,20111114,VAN,NYI,1.81,4.40,3.75
2011-2012,20111115,CAR,PHI,2.75,4.05,2.36
2011-2012,20111115,MTL,BUF,2.75,4.00,2.48
2011-2012,20111115,WPG,TBL,3.20,4.25,2.05
2011-2012,20111116,BOS,NJD,1.90,4.30,3.75
2011-2012,20111116,TOR,PHX,2.60,4.20,2.55
2011-2012,20111116,NYI,NYR,3.00,4.05,2.30
2011-2012,20111116,CBJ,MIN,2.65,4.10,2.50
2011-2012,20111116,PIT,COL,1.91,4.30,3.65
2011-2012,20111116,STL,DET,2.50,4.20,2.60
2011-2012,20111116,NSH,WSH,2.80,4.05,2.45
2011-2012,20111116,DAL,FLA,2.25,4.20,3.00
2011-2012,20111116,CGY,OTT,2.10,4.25,3.10
2011-2012,20111117,MTL,CAR,2.26,4.10,3.00
2011-2012,20111117,BUF,NJD,1.95,4.25,3.50
2011-2012,20111117,VAN,CHI,2.30,4.00,2.80
2011-2012,20111117,LAK,ANA,2.00,4.20,3.75
2011-2012,20111118,BOS,CBJ,1.71,4.55,4.50
2011-2012,20111118,NYI,MTL,2.55,4.00,2.60
2011-2012,20111118,PHI,PHX,2.04,4.25,3.40
2011-2012,20111118,TBL,PIT,2.65,4.05,2.45
2011-2012,20111118,STL,FLA,2.15,4.20,3.20
2011-2012,20111118,NSH,TOR,2.00,4.20,3.50
2011-2012,20111118,MIN,COL,2.25,4.15,2.85
2011-2012,20111118,WPG,WSH,3.30,4.25,2.10
2011-2012,20111118,EDM,OTT,2.30,4.20,2.80
2011-2012,20111118,ANA,LAK,2.75,4.00,2.50
2011-2012,20111118,SJS,DET,2.25,4.20,3.00
2011-2012,20111119,CAR,BUF,2.79,4.00,2.34
2011-2012,20111119,COL,DAL,2.65,4.05,2.50
2011-2012,20111119,CGY,CHI,2.80,4.10,2.40
2011-2012,20111119,WPG,PHI,3.20,4.25,2.10
2011-2012,20111119,LAK,DET,2.40,4.00,2.75
2011-2012,20111120,BUF,PHX,2.30,4.10,2.85
2011-2012,20111120,TOR,WSH,3.20,4.20,2.10
2011-2012,20111120,MTL,NYR,2.54,4.00,2.65
2011-2012,20111120,NYI,BOS,3.20,4.25,2.06
2011-2012,20111120,TBL,NJD,2.29,4.20,2.85
2011-2012,20111120,FLA,PIT,2.90,4.05,2.40
2011-2012,20111120,NSH,CBJ,1.83,4.40,3.90
2011-2012,20111120,MIN,STL,2.75,4.00,2.50
2011-2012,20111120,DAL,SJS,3.20,4.20,2.25
2011-2012,20111120,EDM,CHI,3.00,4.10,2.30
2011-2012,20111120,CAR,TOR,2.15,4.20,3.10
2011-2012,20111121,COL,SJS,2.85,4.15,2.25
2011-2012,20111121,ANA,DET,2.65,4.05,2.40
2011-2012,20111121,VAN,OTT,1.90,4.40,3.75
2011-2012,20111122,PHI,CAR,1.78,4.60,4.25
2011-2012,20111122,PIT,NYI,1.74,4.45,4.60
2011-2012,20111122,WSH,PHX,2.15,4.20,3.20
2011-2012,20111122,CBJ,CGY,2.56,4.05,2.50
2011-2012,20111122,MTL,BOS,3.00,4.20,2.25
2011-2012,20111122,FLA,NJD,2.40,4.00,2.89
2011-2012,20111122,DAL,EDM,2.25,4.10,3.00
2011-2012,20111123,TBL,TOR,2.05,4.25,3.39
2011-2012,20111123,STL,LAK,2.30,4.00,2.89
2011-2012,20111123,NSH,EDM,1.95,4.40,3.79
2011-2012,20111124,BUF,BOS,2.70,4.10,2.35
2011-2012,20111124,NJD,CBJ,2.04,4.30,3.40
2011-2012,20111124,NYI,PHI,3.20,4.33,2.05
2011-2012,20111124,PIT,STL,1.85,4.40,3.90
2011-2012,20111124,WSH,WPG,1.83,4.40,3.85
2011-2012,20111124,CAR,MTL,2.75,4.00,2.60
2011-2012,20111124,DET,CGY,1.92,4.40,3.55
2011-2012,20111124,FLA,NYR,2.54,4.00,2.60
2011-2012,20111124,MIN,NSH,2.50,4.00,2.70
2011-2012,20111124,DAL,LAK,2.75,3.95,2.50
2011-2012,20111124,PHX,ANA,2.18,4.20,3.10
2011-2012,20111124,COL,VAN,3.10,4.10,2.30
2011-2012,20111124,SJS,CHI,2.18,4.20,3.00
2011-2012,20111125,BOS,DET,2.30,4.20,2.90
2011-2012,20111125,NYI,NJD,2.79,4.00,2.40
2011-2012,20111125,PHI,MTL,2.20,4.20,3.10
2011-2012,20111125,MIN,EDM,2.20,4.10,3.10
2011-2012,20111125,WSH,NYR,2.20,4.20,3.00
2011-2012,20111125,ANA,CHI,2.90,4.20,2.30
2011-2012,20111126,PIT,OTT,1.75,4.50,4.20
2011-2012,20111126,CAR,WPG,2.25,4.20,2.89
2011-2012,20111126,CBJ,BUF,2.80,4.20,2.30
2011-2012,20111126,FLA,TBL,2.26,4.20,2.89
2011-2012,20111126,STL,CGY,2.05,4.25,3.30
2011-2012,20111126,DAL,TOR,2.30,4.15,2.80
2011-2012,20111126,PHX,VAN,2.60,4.10,2.45
2011-2012,20111126,NJD,NYI,1.96,4.20,3.50
2011-2012,20111126,NYR,PHI,2.40,4.00,2.89
2011-2012,20111127,COL,EDM,2.45,4.00,2.75
2011-2012,20111127,BOS,WPG,1.75,4.50,4.25
2011-2012,20111127,BUF,WSH,2.60,4.00,2.55
2011-2012,20111127,MTL,PIT,3.25,4.10,2.25
2011-2012,20111127,TBL,FLA,2.35,4.05,2.90
2011-2012,20111127,DET,NSH,2.15,4.20,3.00
2011-2012,20111127,PHX,DAL,2.15,4.20,3.10
2011-2012,20111127,SJS,VAN,2.14,4.20,3.00
2011-2012,20111127,LAK,CHI,2.30,4.00,2.70
2011-2012,20111127,OTT,CAR,2.30,4.00,2.89
2011-2012,20111128,CBJ,STL,2.75,4.20,2.35
2011-2012,20111128,MIN,CGY,2.25,4.00,3.10
2011-2012,20111128,ANA,TOR,2.45,4.10,2.70
2011-2012,20111129,MIN,TBL,2.40,4.00,2.62
2011-2012,20111129,COL,DAL,2.25,4.20,2.89
2011-2012,20111129,EDM,NSH,2.55,3.90,2.70
2011-2012,20111129,LAK,SJS,2.79,3.90,2.50
2011-2012,20111130,BUF,NYI,1.95,4.35,3.60
2011-2012,20111130,WSH,STL,2.25,4.05,3.00
2011-2012,20111130,CAR,FLA,2.55,3.95,2.70
2011-2012,20111130,NYR,PIT,2.79,4.00,2.45
2011-2012,20111130,WPG,OTT,2.30,4.10,2.70
2011-2012,20111130,CHI,PHX,2.15,4.10,3.20
2011-2012,20111130,CGY,NSH,2.45,4.00,2.89
2011-2012,20111130,VAN,CBJ,1.76,4.50,4.05
2011-2012,20111201,TOR,BOS,3.29,4.20,2.20
2011-2012,20111201,DET,TBL,1.91,4.40,3.65
2011-2012,20111201,COL,NJD,2.75,3.90,2.50
2011-2012,20111201,EDM,MIN,2.45,4.00,2.70
2011-2012,20111201,ANA,MTL,2.45,3.90,2.60
2011-2012,20111202,WSH,PIT,2.70,4.00,2.50
2011-2012,20111202,CAR,NYR,2.79,4.00,2.35
2011-2012,20111202,WPG,PHX,2.70,4.00,2.45
2011-2012,20111202,DAL,OTT,2.30,4.00,2.75
2011-2012,20111202,CGY,CBJ,2.20,4.20,3.10
2011-2012,20111202,VAN,NSH,2.00,4.20,3.50
2011-2012,20111202,LAK,FLA,2.10,4.20,3.35
2011-2012,20111202,SJS,MTL,1.85,4.40,3.90
2011-2012,20111203,BUF,DET,3.00,4.00,2.40
2011-2012,20111203,MIN,NJD,2.39,4.00,2.75
2011-2012,20111203,CHI,NYI,1.77,4.70,4.20
2011-2012,20111203,COL,STL,2.89,4.00,2.40
2011-2012,20111203,EDM,CBJ,2.10,4.20,3.39
2011-2012,20111203,ANA,PHI,2.75,4.05,2.35
2011-2012,20111203,LAK,MTL,2.35,4.20,2.85
2011-2012,20111204,BOS,TOR,1.83,4.40,3.85
2011-2012,20111204,WSH,OTT,2.00,4.25,3.40
2011-2012,20111204,CAR,PIT,3.20,4.20,2.10
2011-2012,20111204,WPG,NJD,2.35,4.00,2.90
2011-2012,20111204,TBL,NYR,2.35,4.00,2.80
2011-2012,20111204,STL,CHI,2.35,4.00,2.79
2011-2012,20111204,NSH,BUF,2.25,4.20,2.90
2011-2012,20111204,PHX,PHI,2.40,4.10,2.89
2011-2012,20111204,DAL,NYI,2.00,4.20,3.35
2011-2012,20111204,EDM,CGY,2.40,4.00,2.80
2011-2012,20111204,SJS,FLA,1.90,4.30,3.60
2011-2012,20111205,COL,DET,3.05,4.20,2.15
2011-2012,20111205,ANA,MIN,2.45,4.00,2.73
2011-2012,20111205,VAN,CGY,1.75,4.70,4.25
2011-2012,20111206,NYR,TOR,2.05,4.20,3.40
2011-2012,20111206,PIT,BOS,2.50,4.00,2.65
2011-2012,20111206,OTT,TBL,2.50,4.00,2.60
2011-2012,20111206,FLA,WSH,2.45,4.00,2.70
2011-2012,20111206,CHI,PHX,2.00,4.20,3.50
2011-2012,20111207,TOR,NJD,2.45,4.00,2.70
2011-2012,20111207,NYI,TBL,2.40,4.00,2.60
2011-2012,20111207,MTL,CBJ,2.10,4.30,3.30
2011-2012,20111207,STL,DET,2.50,4.00,2.60
2011-2012,20111207,NSH,PHX,2.15,4.40,3.29
2011-2012,20111207,WPG,BOS,3.10,4.50,2.15
2011-2012,20111207,CGY,CAR,2.25,4.20,2.95
2011-2012,20111207,VAN,COL,1.80,4.40,4.00
2011-2012,20111207,ANA,LAK,2.79,4.00,2.40
2011-2012,20111207,SJS,MIN,1.90,4.45,3.75
2011-2012,20111208,OTT,WSH,2.70,4.00,2.40
2011-2012,20111208,BUF,PHI,2.70,4.00,2.40
2011-2012,20111208,EDM,CAR,2.00,4.20,3.40
2011-2012,20111209,BOS,FLA,1.85,4.40,3.75
2011-2012,20111209,NJD,OTT,2.20,4.20,3.10
2011-2012,20111209,NYI,CHI,3.29,4.20,2.10
2011-2012,20111209,NYR,TBL,1.95,4.25,3.50
2011-2012,20111209,PHI,PIT,2.32,4.05,2.70
2011-2012,20111209,CBJ,NSH,2.54,4.00,2.55
2011-2012,20111209,MTL,VAN,2.90,4.20,2.20
2011-2012,20111209,DET,PHX,2.00,4.20,3.30
2011-2012,20111209,STL,ANA,1.91,4.30,3.65
2011-2012,20111209,CGY,COL,2.20,4.20,2.90
2011-2012,20111209,LAK,MIN,2.10,4.20,3.25
2011-2012,20111209,SJS,DAL,1.85,4.40,3.75
2011-2012,20111210,WSH,TOR,2.05,4.25,3.30
2011-2012,20111210,BUF,FLA,2.20,4.20,2.90
2011-2012,20111210,WPG,CAR,2.15,4.25,3.20
2011-2012,20111210,EDM,COL,2.10,4.20,3.29
2011-2012,20111210,NJD,MTL,2.64,3.90,2.70
2011-2012,20111211,BUF,NYR,2.60,4.00,2.50
2011-2012,20111211,OTT,VAN,3.60,4.20,2.05
2011-2012,20111211,NYI,PIT,2.85,4.20,2.25
2011-2012,20111211,PHI,TBL,1.90,4.40,3.65
2011-2012,20111211,DET,WPG,1.75,4.50,4.20
2011-2012,20111211,CBJ,BOS,3.40,4.20,2.00
2011-2012,20111211,STL,SJS,2.45,4.00,2.64
2011-2012,20111211,NSH,ANA,1.95,4.25,3.40
2011-2012,20111211,PHX,MIN,2.30,4.20,3.10
2011-2012,20111211,CGY,EDM,2.20,4.20,3.00
2011-2012,20111211,LAK,DAL,2.10,4.20,3.25
2011-2012,20111212,CHI,SJS,2.20,4.40,3.00
2011-2012,20111212,NYR,FLA,2.29,4.20,2.95
2011-2012,20111213,TBL,NJD,2.35,4.05,2.75
2011-2012,20111214,BOS,LAK,2.15,4.20,3.40
2011-2012,20111214,BUF,OTT,2.02,4.20,3.25
2011-2012,20111214,TOR,CAR,2.05,4.20,3.60
2011-2012,20111214,NYR,DAL,2.00,4.25,3.50
2011-2012,20111214,PIT,DET,2.70,4.00,2.55
2011-2012,20111214,WSH,PHI,2.35,4.10,2.79
2011-2012,20111214,CBJ,VAN,3.75,4.50,1.91
2011-2012,20111214,MTL,NYI,2.05,4.20,3.20
2011-2012,20111214,FLA,NJD,2.10,4.20,3.39
2011-2012,20111214,NSH,CGY,2.20,4.20,3.10
2011-2012,20111214,WPG,MIN,2.50,4.05,2.60
2011-2012,20111214,COL,SJS,3.20,4.20,2.15
2011-2012,20111215,OTT,BOS,3.50,4.25,1.91
2011-2012,20111215,MIN,CHI,3.20,4.10,2.30
2011-2012,20111215,ANA,PHX,2.70,4.00,2.45
2011-2012,20111216,NYI,DAL,2.70,4.00,2.45
2011-2012,20111216,CAR,VAN,3.75,4.33,1.85
2011-2012,20111216,CBJ,LAK,2.85,4.20,2.35
2011-2012,20111216,MTL,PHI,2.65,3.90,2.50
2011-2012,20111216,TBL,CGY,2.40,4.20,2.80
2011-2012,20111216,STL,NYR,2.30,4.00,3.10
2011-2012,20111216,NSH,DET,2.89,4.20,2.26
2011-2012,20111216,WPG,WSH,2.60,4.00,2.50
2011-2012,20111216,PHX,EDM,2.29,4.20,2.90
2011-2012,20111216,SJS,COL,1.80,4.50,3.90
2011-2012,20111217,BUF,TOR,2.29,4.20,2.85
2011-2012,20111217,OTT,PIT,3.10,4.20,2.15
2011-2012,20111217,FLA,CGY,2.05,4.20,3.39
2011-2012,20111217,NJD,DAL,2.25,4.20,3.25
2011-2012,20111217,CHI,ANA,1.80,4.50,3.85
2011-2012,20111217,PHI,BOS,2.89,4.00,2.50
2011-2012,20111218,TOR,VAN,3.29,4.20,2.15
2011-2012,20111218,MTL,NJD,2.15,4.20,3.10
2011-2012,20111218,PIT,BUF,2.10,4.20,3.25
2011-2012,20111218,WPG,ANA,2.10,4.20,3.10
2011-2012,20111218,DET,LAK,1.91,4.30,3.50
2011-2012,20111218,CBJ,TBL,2.40,4.10,2.64
2011-2012,20111218,NSH,STL,2.64,4.00,2.50
2011-2012,20111218,MIN,NYI,2.10,4.20,3.30
2011-2012,20111218,PHX,NYR,2.54,4.00,2.65
2011-2012,20111218,COL,WSH,2.79,4.10,2.26
2011-2012,20111218,SJS,EDM,1.85,4.40,4.00
2011-2012,20111218,FLA,CAR,1.95,4.25,3.50
2011-2012,20111219,CHI,CGY,1.91,4.35,3.70
2011-2012,20111219,STL,CBJ,1.85,4.30,4.00
2011-2012,20111220,BOS,MTL,1.87,4.60,4.00
2011-2012,20111220,TOR,LAK,2.40,4.00,2.70
2011-2012,20111220,DAL,ANA,2.10,4.20,3.10
2011-2012,20111220,COL,PHI,2.85,4.10,2.25
2011-2012,20111220,EDM,DET,3.39,4.20,2.05
2011-2012,20111220,VAN,MIN,1.85,4.40,4.00
2011-2012,20111221,NJD,NYR,2.79,4.05,2.50
2011-2012,20111221,WSH,NSH,2.25,4.20,3.00
2011-2012,20111221,PIT,CHI,2.55,4.00,2.50
2011-2012,20111221,OTT,BUF,2.35,4.05,2.70
2011-2012,20111221,FLA,PHX,2.35,4.20,2.85
2011-2012,20111221,WPG,NYI,2.05,4.20,3.20
2011-2012,20111221,CGY,MIN,2.20,4.20,3.20
2011-2012,20111222,CAR,PHX,2.55,4.05,2.60
2011-2012,20111222,CHI,MTL,1.91,4.35,3.60
2011-2012,20111222,DAL,PHI,3.00,4.00,2.55
2011-2012,20111222,COL,STL,3.10,4.20,2.30
2011-2012,20111222,VAN,DET,2.35,4.00,2.79
2011-2012,20111222,SJS,TBL,1.85,4.50,3.75
2011-2012,20111223,TOR,BUF,2.15,4.33,3.00
2011-2012,20111223,NYR,NYI,1.91,4.55,3.80
2011-2012,20111223,OTT,FLA,2.40,4.00,2.70
2011-2012,20111223,NSH,CBJ,1.95,4.25,3.60
2011-2012,20111223,WPG,MTL,2.25,4.33,3.10
2011-2012,20111223,CGY,DET,3.00,4.00,2.30
2011-2012,20111223,EDM,MIN,2.35,4.00,2.80
2011-2012,20111223,LAK,ANA,1.95,4.25,3.75
2011-2012,20111224,BOS,FLA,1.74,5.00,5.25
2011-2012,20111224,NJD,WSH,2.64,4.00,2.45
2011-2012,20111224,NYI,TOR,2.60,4.10,2.60
2011-2012,20111224,NYR,PHI,2.60,4.05,2.55
2011-2012,20111224,CAR,OTT,2.35,4.10,2.70
2011-2012,20111224,WPG,PIT,3.10,4.10,2.30
2011-2012,20111224,DAL,NSH,2.29,4.00,2.89
2011-2012,20111224,COL,TBL,2.25,4.10,2.89
2011-2012,20111224,PHX,STL,2.79,4.33,2.45
2011-2012,20111224,VAN,CGY,1.67,5.00,5.25
2011-2012,20111224,SJS,LAK,1.91,4.50,4.00
2011-2012,20111227,MIN,COL,2.20,4.20,3.20
2011-2012,20111227,BUF,WSH,2.50,4.00,2.70
2011-2012,20111227,NYR,NYI,1.75,4.65,4.20
2011-2012,20111227,CAR,NJD,2.64,4.00,2.45
2011-2012,20111227,STL,DAL,1.95,4.25,3.75
2011-2012,20111227,NSH,DET,3.20,4.10,2.16
2011-2012,20111227,CHI,CBJ,1.67,5.00,4.65
2011-2012,20111227,VAN,EDM,1.71,4.50,4.40
2011-2012,20111227,LAK,PHX,2.15,4.20,3.29
2011-2012,20111227,SJS,ANA,1.72,4.60,4.40
2011-2012,20111228,PIT,CAR,1.67,5.00,4.60
2011-2012,20111228,CBJ,CGY,2.70,4.05,2.35
2011-2012,20111228,OTT,MTL,2.30,4.25,2.75
2011-2012,20111228,TBL,PHI,3.25,4.20,2.10
2011-2012,20111228,FLA,TOR,2.35,4.25,2.80
2011-2012,20111228,DET,STL,2.00,4.20,3.70
2011-2012,20111228,COL,WPG,2.39,4.10,2.65
2011-2012,20111229,NJD,BUF,2.39,4.20,2.85
2011-2012,20111229,WSH,NYR,2.50,4.00,2.50
2011-2012,20111229,NSH,MIN,2.39,4.10,2.86
2011-2012,20111229,CHI,LAK,1.91,4.40,3.75
2011-2012,20111229,PHX,BOS,3.75,4.45,1.95
2011-2012,20111229,SJS,VAN,2.39,4.00,2.60
2011-2012,20111230,NYI,CGY,2.65,4.00,2.39
2011-2012,20111230,PIT,PHI,2.25,4.20,2.90
2011-2012,20111230,CAR,TOR,2.64,4.33,2.45
2011-2012,20111230,TBL,MTL,2.60,4.00,2.60
2011-2012,20111230,MIN,EDM,2.25,4.20,3.10
2011-2012,20111230,WPG,LAK,2.35,4.20,2.79
2011-2012,20111230,DAL,CBJ,2.00,4.33,3.40
2011-2012,20111230,COL,PHX,2.25,4.20,2.85
2011-2012,20111230,ANA,VAN,3.15,4.33,2.15
2011-2012,20111231,WSH,BUF,2.00,4.25,3.40
2011-2012,20111231,OTT,CGY,2.25,4.25,3.20
2011-2012,20111231,FLA,NYR,3.10,4.00,2.30
2011-2012,20111231,STL,NSH,1.95,4.35,3.70
2011-2012,20111231,CHI,DET,2.40,4.00,2.70
2011-2012,20111231,NJD,PIT,2.89,4.00,2.29
2011-2012,20111231,TBL,CAR,2.05,4.20,3.20
2011-2012,20120101,MIN,PHX,2.30,4.00,2.90
2011-2012,20120101,FLA,MTL,2.64,4.00,2.75
2011-2012,20120101,BUF,OTT,2.39,4.05,2.90
2011-2012,20120101,WPG,TOR,2.25,4.00,2.89
2011-2012,20120101,DET,STL,2.05,4.20,3.30
2011-2012,20120101,CBJ,WSH,2.90,4.20,2.30
2011-2012,20120101,DAL,BOS,3.60,4.30,1.95
2011-2012,20120101,ANA,COL,2.30,4.10,3.00
2011-2012,20120101,LAK,VAN,2.89,4.20,2.25
2011-2012,20120102,NSH,CGY,2.32,4.00,2.89
2011-2012,20120102,PHI,NYR,2.20,4.20,2.90
2011-2012,20120103,OTT,NJD,2.50,4.00,2.80
2011-2012,20120103,VAN,SJS,2.05,4.25,3.20
2011-2012,20120103,CHI,EDM,1.67,4.95,4.50
2011-2012,20120103,LAK,COL,2.00,4.20,3.50
2011-2012,20120104,BUF,EDM,2.00,4.20,3.40
2011-2012,20120104,TOR,TBL,2.29,4.10,3.00
2011-2012,20120104,WSH,CGY,1.95,4.45,3.60
2011-2012,20120104,CAR,NYI,2.35,4.10,2.80
2011-2012,20120104,STL,PHX,2.04,4.20,3.40
2011-2012,20120104,DAL,DET,3.25,4.20,2.10
2011-2012,20120105,MTL,WPG,2.25,4.20,2.90
2011-2012,20120105,NJD,BOS,3.40,4.20,2.00
2011-2012,20120105,VAN,MIN,1.75,4.60,4.40
2011-2012,20120105,ANA,SJS,3.20,4.20,2.05
2011-2012,20120106,BOS,CGY,1.62,5.00,5.10
2011-2012,20120106,TOR,WPG,2.05,4.33,3.29
2011-2012,20120106,NYR,FLA,1.95,4.30,3.90
2011-2012,20120106,PHI,CHI,2.50,4.00,2.60
2011-2012,20120106,OTT,TBL,2.25,4.33,3.00
2011-2012,20120106,STL,EDM,1.80,4.60,4.10
2011-2012,20120106,NSH,DAL,2.25,4.20,3.00
2011-2012,20120106,LAK,PHX,2.10,4.20,3.25
2011-2012,20120106,SJS,CBJ,1.74,4.70,4.50
2011-2012,20120107,NJD,FLA,2.15,4.20,3.25
2011-2012,20120107,PIT,NYR,2.30,4.20,2.90
2011-2012,20120107,CAR,BUF,2.60,4.33,2.40
2011-2012,20120107,CHI,COL,1.80,4.50,4.10
2011-2012,20120107,ANA,NYI,2.30,4.10,2.79
2011-2012,20120107,BOS,VAN,1.95,4.25,3.40
2011-2012,20120107,PHI,OTT,1.95,4.50,3.50
2011-2012,20120107,DAL,EDM,2.00,4.20,3.40
2011-2012,20120107,LAK,CBJ,1.83,4.40,4.00
2011-2012,20120108,BUF,WPG,2.30,4.10,2.90
2011-2012,20120108,TOR,DET,3.20,4.20,2.10
2011-2012,20120108,MTL,TBL,2.10,4.20,3.29
2011-2012,20120108,PIT,NJD,1.92,4.30,3.60
2011-2012,20120108,STL,COL,1.85,4.40,3.80
2011-2012,20120108,NSH,CAR,1.91,4.30,3.75
2011-2012,20120108,PHX,NYI,2.00,4.20,3.35
2011-2012,20120108,CGY,MIN,2.45,4.00,2.65
2011-2012,20120108,SJS,WSH,2.20,4.20,3.10
2011-2012,20120108,OTT,PHI,2.64,4.10,2.50
2011-2012,20120109,CHI,DET,2.30,4.05,2.89
2011-2012,20120109,ANA,CBJ,2.05,4.25,3.50
2011-2012,20120110,FLA,VAN,3.75,4.35,2.05
2011-2012,20120110,LAK,WSH,2.30,4.00,2.89
2011-2012,20120111,BOS,WPG,1.63,4.75,4.90
2011-2012,20120111,TOR,BUF,2.10,4.50,3.10
2011-2012,20120111,NYI,DET,3.55,4.35,1.95
2011-2012,20120111,NYR,PHX,1.86,4.55,3.80
2011-2012,20120111,PIT,OTT,2.10,4.50,3.20
2011-2012,20120111,CAR,PHI,3.40,4.55,1.95
2011-2012,20120111,MTL,STL,2.64,3.95,2.45
2011-2012,20120111,TBL,VAN,3.20,4.50,2.10
2011-2012,20120111,MIN,SJS,3.29,4.35,2.15
